account_id,account_name,account_domain,account_created_source,account_status,industry,segment,employee_band,estimated_employee_count,annual_revenue_band,country,subregion,region,territory_id,owner_rep_id,account_fit_score,account_fit_tier,data_quality_score,data_quality_tier,domain_quality,account_issue_type,account_dq_root_cause,created_date
ACC_000395,Vector Health 905 Ltd,vectorhealth905.co.uk,created_from_converted_lead,target_account,Logistics,Mid-Market,"501-1,000",924,$250M-$1B,United Kingdom,UKI,EMEA,UKI,REP_UKI_01,70,medium,100,excellent,valid_business_domain,clean,none,2025-05-13
ACC_000396,Redvale Systems 475,redvalesystems475.de,seed_existing,prospect,Public Sector,Mid-Market,"501-1,000",588,$250M-$1B,Germany,DACH,EMEA,DACH,REP_DACH_01,66,medium,100,excellent,valid_business_domain,clean,none,2023-08-15
ACC_000397,CloudPeak Industries 808,cloudpeakindustries808.com,seed_existing,prospect,Education,Commercial,51-200,59,$50M-$250M,United States,North America,AMER,AMER_COMM,REP_AMER_COMM_07,39,low,100,excellent,valid_business_domain,clean,none,2023-06-19
ACC_000398,Ironwood Analytics 981,ironwoodanalytics981.de,seed_existing,prospect,Technology,Commercial,51-200,151,$10M-$50M,,,,,,55,medium,45,poor,valid_business_domain,intl_no_rep_missing_country,missing_country_prevented_region_and_territory_assignment,2024-09-28
ACC_000399,Summit Education 273 SAS,summiteducation273.fr,seed_existing,customer,Energy,Commercial,201-500,493,$10M-$50M,France,France/Benelux,EMEA,FR_BENELUX,REP_FRBNLX_03,62,medium,100,excellent,valid_business_domain,clean,none,2025-11-30
ACC_000400,Quantum Manufacturing 638 SL,quantummanufacturing638.es,created_from_converted_lead,former_customer,Education,Commercial,201-500,422,<$10M,Spain,Southern Europe,EMEA,SOUTHERN_EUROPE,REP_SEU_02,49,low,100,excellent,valid_business_domain,clean,none,2025-05-10
ACC_000401,Northstar Education 682 Inc,northstareducation682.com,seed_existing,prospect,Financial Services,Commercial,201-500,303,$10M-$50M,United States,North America,AMER,AMER_COMM,REP_AMER_COMM_01,66,medium,100,excellent,valid_business_domain,clean,none,2023-08-20
ACC_000402,CloudPeak Logistics LLC,cloudpeaklogistics.com,seed_existing,customer,Manufacturing,Enterprise,"10,001+",29577,$1B-$5B,United States,North America,AMER,AMER_ENT,REP_AMER_ENT_05,68,medium,100,excellent,valid_business_domain,clean,none,2024-03-23
ACC_000403,CloudPeak Industries 803,cloudpeakindustries803.co.uk,created_from_converted_lead,customer,Retail,Mid-Market,"1,001-5,000",1449,$1B-$5B,United Kingdom,UKI,EMEA,UKI,REP_UKI_01,50,medium,100,excellent,valid_business_domain,clean,none,2023-10-20
ACC_000404,Nova Solutions 762 Ltd,novasolutions762.ca,seed_existing,partner,Technology,Commercial,1-50,18,$50M-$250M,,,,,,66,medium,45,poor,valid_business_domain,intl_no_rep_missing_country,missing_country_prevented_region_and_territory_assignment,2025-05-04
ACC_000405,Kestrel Labs 684,kestrellabs684.nl,seed_existing,prospect,Manufacturing,Mid-Market,"5,001-10,000",8415,$50M-$250M,Netherlands,France/Benelux,EMEA,FR_BENELUX,REP_FRBNLX_02,75,high,100,excellent,valid_business_domain,clean,none,2024-07-15
ACC_000406,Redvale Technologies 802,redvaletechnologies802.co.uk,seed_existing,prospect,Education,Enterprise,"10,001+",16663,$5B+,United Kingdom,UKI,EMEA,UKI,INACTIVE_REP,62,medium,80,partial,valid_business_domain,inactive_owner_only,assigned_owner_inactive_after_territory_assignment,2024-04-24
ACC_000407,Vertex Industries 385,vertexindustries385.com,seed_existing,customer,Technology,Commercial,51-200,123,$10M-$50M,United States,North America,AMER,AMER_COMM,REP_AMER_COMM_03,58,medium,100,excellent,valid_business_domain,clean,none,2023-01-06
ACC_000408,Silverline Education 100 Inc,silverlineeducation100.ca,seed_existing,target_account,Healthcare,Mid-Market,201-500,287,$250M-$1B,Canada,North America,AMER,AMER_MM,REP_AMER_MM_03,77,high,100,excellent,valid_business_domain,clean,none,2024-11-25
ACC_000409,Signal Networks 770 LLC,signalnetworks770.com,created_from_converted_lead,customer,Manufacturing,Commercial,51-200,124,<$10M,United States,North America,AMER,AMER_COMM,REP_AMER_COMM_07,64,medium,100,excellent,valid_business_domain,clean,none,2024-04-29
ACC_000410,Stonebridge Solutions Inc,stonebridgesolutions.ca,created_from_converted_lead,target_account,Education,Enterprise,"5,001-10,000",8820,$5B+,Canada,North America,AMER,AMER_ENT,REP_AMER_ENT_02,73,medium,100,excellent,valid_business_domain,clean,none,2023-02-13
ACC_000411,Apex Health 424 AB,signalnetworks770.com,seed_existing,prospect,Public Sector,Mid-Market,"1,001-5,000",4540,$250M-$1B,Sweden,Nordics,EMEA,NORDICS,REP_NORDICS_01,69,medium,90,good,duplicate_domain,domain_problem_only,domain_quality_issue_affects_lead_to_account_matching,2023-08-03
ACC_000412,Crescent Group,crescentgroup.co.jp,created_from_converted_lead,customer,Telecommunications,Commercial,51-200,112,<$10M,,,,,,74,medium,45,poor,valid_business_domain,intl_no_rep_missing_country,missing_country_prevented_region_and_territory_assignment,2025-03-07
ACC_000413,Nova Security 695 SAS,novasecurity695.fr,seed_existing,prospect,Retail,Commercial,1-50,42,$10M-$50M,,,,,,51,medium,45,poor,valid_business_domain,intl_no_rep_missing_country,missing_country_prevented_region_and_territory_assignment,2025-03-31
ACC_000414,Crescent Technologies 548,crescenttechnologies548.de,seed_existing,prospect,Manufacturing,Commercial,1-50,36,<$10M,Germany,DACH,EMEA,DACH,REP_DACH_02,40,low,100,excellent,valid_business_domain,clean,none,2024-06-25
ACC_000415,Terra Solutions SL,terrasolutions.es,created_from_converted_lead,prospect,Retail,Enterprise,"10,001+",46873,$5B+,Spain,Southern Europe,EMEA,SOUTHERN_EUROPE,REP_SEU_01,59,medium,100,excellent,valid_business_domain,clean,none,2025-04-10
ACC_000416,HarborPoint Retail 613,,created_from_converted_lead,prospect,Manufacturing,Commercial,1-50,38,<$10M,Australia,ANZ,APJ,ANZ,REP_ANZ_01,52,medium,80,partial,missing_domain,domain_problem_only,domain_quality_issue_affects_lead_to_account_matching,2025-03-20
ACC_000417,Kestrel DataWorks Inc,kestreldataworks.com,seed_existing,prospect,Technology,Mid-Market,"1,001-5,000",3204,$50M-$250M,United States,North America,AMER,AMER_MM,REP_AMER_MM_08,64,medium,100,excellent,valid_business_domain,clean,none,2024-11-05
ACC_000418,Silverline Energy 249 LLC,silverlineenergy249.ae,seed_existing,customer,Retail,Commercial,51-200,152,<$10M,United Arab Emirates,MEA,EMEA,MEA,REP_MEA_02,57,medium,100,excellent,valid_business_domain,clean,none,2023-08-17
ACC_000419,Silverline Platform Inc,silverlineplatform.com,seed_existing,target_account,Education,Mid-Market,"501-1,000",659,$250M-$1B,United States,North America,AMER,AMER_MM,REP_AMER_MM_07,70,medium,100,excellent,valid_business_domain,clean,none,2024-04-07
ACC_000420,Clearpath Software 814 Pvt Ltd,clearpathsoftware814.in,seed_existing,prospect,Manufacturing,Enterprise,"5,001-10,000",8368,$5B+,,,,,,58,medium,45,poor,valid_business_domain,intl_no_rep_missing_country,missing_country_prevented_region_and_territory_assignment,2025-06-13
ACC_000421,Summit Systems,summitsystems.de,seed_existing,prospect,Energy,Mid-Market,"501-1,000",855,$50M-$250M,Germany,DACH,EMEA,DACH,REP_DACH_03,70,medium,100,excellent,valid_business_domain,clean,none,2023-12-07
ACC_000422,Blue Harbor Analytics Inc,blueharboranalytics.ca,seed_existing,prospect,Retail,Mid-Market,"1,001-5,000",3444,$50M-$250M,Canada,North America,AMER,AMER_MM,REP_AMER_MM_06,58,medium,100,excellent,valid_business_domain,clean,none,2024-12-24
ACC_000423,Vector Group LLC,vectorgroup.ae,created_from_converted_lead,prospect,Healthcare,Commercial,201-500,231,$10M-$50M,,,,,,65,medium,45,poor,valid_business_domain,intl_no_rep_missing_country,missing_country_prevented_region_and_territory_assignment,2025-06-25
ACC_000424,HarborPoint Health,harborpointhealth.com.au,seed_existing,prospect,Technology,Commercial,1-50,26,$10M-$50M,Australia,ANZ,APJ,ANZ,REP_ANZ_01,68,medium,100,excellent,valid_business_domain,clean,none,2024-08-07
ACC_000425,Apex Systems SA de CV,apexsystems.mx,seed_existing,prospect,Technology,Commercial,51-200,157,<$10M,Mexico,LATAM,AMER,LATAM,REP_LATAM_02,56,medium,100,excellent,valid_business_domain,clean,none,2024-07-09
ACC_000426,Terra Group 211 Ltd,terragroup211.ca,created_from_converted_lead,target_account,Financial Services,Mid-Market,"1,001-5,000",1792,$1B-$5B,Canada,North America,AMER,AMER_MM,INACTIVE_REP,90,high,80,partial,valid_business_domain,inactive_owner_only,assigned_owner_inactive_after_territory_assignment,2023-07-25
ACC_000427,Signal Robotics 925,signalrobotics925.co.kr,seed_existing,prospect,Healthcare,Mid-Market,"1,001-5,000",4150,$50M-$250M,South Korea,Japan/Korea,APJ,JAPAN_KOREA,REP_JPKR_01,69,medium,100,excellent,valid_business_domain,clean,none,2024-06-28
ACC_000428,HarborPoint Logistics 607 Co Ltd,harborpointlogistics607.co.kr,seed_existing,customer,Technology,Commercial,51-200,177,$10M-$50M,South Korea,Japan/Korea,APJ,JAPAN_KOREA,REP_JPKR_03,79,high,100,excellent,valid_business_domain,clean,none,2023-02-15
ACC_000429,Apex Group SAS,apexgroup.fr,seed_existing,customer,Technology,Commercial,201-500,362,<$10M,France,France/Benelux,EMEA,FR_BENELUX,REP_FRBNLX_02,60,medium,100,excellent,valid_business_domain,clean,none,2023-05-05
ACC_000430,Redvale Financial Inc,redvalefinancial.com,created_from_converted_lead,prospect,Financial Services,Commercial,1-50,49,$10M-$50M,United States,North America,AMER,AMER_COMM,REP_AMER_COMM_02,74,medium,100,excellent,valid_business_domain,clean,none,2024-08-16
ACC_000431,Brightfield Solutions 350,brightfieldsolutions350.com.au,seed_existing,prospect,Telecommunications,Mid-Market,201-500,458,$250M-$1B,Australia,ANZ,APJ,ANZ,REP_ANZ_02,63,medium,100,excellent,valid_business_domain,clean,none,2023-08-28
ACC_000432,Cobalt Manufacturing 760,cobaltmanufacturing760.com,seed_existing,prospect,Education,Mid-Market,"1,001-5,000",2866,$50M-$250M,United States,North America,AMER,AMER_MM,REP_AMER_MM_03,78,high,100,excellent,valid_business_domain,clean,none,2024-01-16
ACC_000433,Kestrel Solutions 877 GmbH,kestrelsolutions877.de,seed_existing,prospect,Healthcare,Commercial,201-500,466,$10M-$50M,Germany,DACH,EMEA,DACH,REP_DACH_03,54,medium,100,excellent,valid_business_domain,clean,none,2024-01-31
ACC_000434,Cobalt Labs 517,cobaltlabs517.it,seed_existing,target_account,Technology,Commercial,201-500,480,$50M-$250M,Italy,Southern Europe,EMEA,SOUTHERN_EUROPE,REP_SEU_01,80,high,100,excellent,valid_business_domain,clean,none,2024-06-02
ACC_000435,Blue Harbor Software SA de CV,blueharborsoftware.mx,created_from_converted_lead,prospect,Technology,Commercial,1-50,6,$50M-$250M,Mexico,LATAM,AMER,LATAM,REP_LATAM_02,59,medium,100,excellent,valid_business_domain,clean,none,2025-02-04
ACC_000436,Atlas Health 135 KK,atlashealth135.co.jp,seed_existing,prospect,Technology,Commercial,51-200,200,$10M-$50M,Japan,Japan/Korea,APJ,JAPAN_KOREA,REP_JPKR_02,68,medium,100,excellent,valid_business_domain,clean,none,2024-05-03
ACC_000437,Ironwood Platform 984,ironwoodplatform984.co.nz,seed_existing,prospect,Healthcare,Mid-Market,"1,001-5,000",1020,$250M-$1B,New Zealand,ANZ,APJ,ANZ,REP_ANZ_02,70,medium,100,excellent,valid_business_domain,clean,none,2025-07-15
ACC_000438,Pinnacle Solutions 564,pinnaclesolutions564.com,created_from_converted_lead,prospect,Technology,Enterprise,"1,001-5,000",2945,$5B+,United States,North America,AMER,AMER_ENT,REP_AMER_ENT_02,68,medium,100,excellent,valid_business_domain,clean,none,2024-06-12
ACC_000439,Stonebridge DataWorks LLC,stonebridgedataworks.com,created_from_converted_lead,former_customer,Financial Services,Enterprise,"5,001-10,000",9690,$250M-$1B,United States,North America,AMER,AMER_ENT,REP_AMER_ENT_02,50,medium,100,excellent,valid_business_domain,clean,none,2025-12-24
ACC_000440,Evergreen Analytics Ltd,evergreenanalytics.com,seed_existing,prospect,Public Sector,Commercial,51-200,159,<$10M,United Kingdom,UKI,EMEA,UKI,REP_UKI_01,70,medium,95,good,ambiguous_global_domain,domain_problem_only,domain_quality_issue_affects_lead_to_account_matching,2025-12-31
ACC_000441,Ironwood Energy 103,ironwoodenergy103.it,seed_existing,customer,Manufacturing,Commercial,1-50,14,<$10M,Italy,Southern Europe,EMEA,SOUTHERN_EUROPE,REP_SEU_01,62,medium,100,excellent,valid_business_domain,clean,none,2024-04-13
ACC_000442,Vertex Manufacturing 214 LLC,vertexmanufacturing214.com,seed_existing,prospect,Telecommunications,Commercial,51-200,147,$50M-$250M,United States,North America,AMER,AMER_COMM,REP_AMER_COMM_04,38,low,100,excellent,valid_business_domain,clean,none,2025-04-18
ACC_000443,Vertex Solutions 241 LLC,vertexsolutions241.com,seed_existing,prospect,Technology,Commercial,1-50,11,<$10M,United States,North America,AMER,AMER_COMM,REP_AMER_COMM_05,64,medium,100,excellent,valid_business_domain,clean,none,2024-05-11
ACC_000444,Brightfield Energy 584 LLC,brightfieldenergy584.com,created_from_converted_lead,prospect,Financial Services,Mid-Market,"1,001-5,000",1950,$50M-$250M,United States,North America,AMER,AMER_MM,REP_AMER_MM_07,76,high,100,excellent,valid_business_domain,clean,none,2025-08-17
ACC_000445,Atlas Financial 963 KK,atlasfinancial963.co.jp,seed_existing,target_account,Logistics,Mid-Market,201-500,474,$250M-$1B,Japan,Japan/Korea,APJ,JAPAN_KOREA,REP_JPKR_02,68,medium,100,excellent,valid_business_domain,clean,none,2025-04-19
ACC_000446,Blue Harbor Systems 653 LLC,blueharborsystems653.com,seed_existing,prospect,Healthcare,,,,,United States,North America,AMER,,,56,medium,45,poor,valid_business_domain,us_no_rep_missing_segmentation,missing_employee_count_and_segment_prevented_territory_assignment,2024-01-06
ACC_000447,Signal Education 563,signaleducation563.com,seed_existing,customer,Retail,Commercial,1-50,49,<$10M,Ireland,UKI,EMEA,UKI,REP_UKI_01,55,medium,95,good,ambiguous_global_domain,domain_problem_only,domain_quality_issue_affects_lead_to_account_matching,2023-12-19
ACC_000448,Ironwood Manufacturing,ironwoodmanufacturing.es,seed_existing,prospect,Public Sector,Enterprise,"1,001-5,000",2814,$1B-$5B,Spain,Southern Europe,EMEA,SOUTHERN_EUROPE,REP_SEU_01,75,high,100,excellent,valid_business_domain,clean,none,2025-08-23
ACC_000449,Cobalt Manufacturing 954 Co Ltd,cobaltmanufacturing954.co.kr,seed_existing,customer,Manufacturing,Commercial,1-50,4,<$10M,South Korea,Japan/Korea,APJ,JAPAN_KOREA,REP_JPKR_03,62,medium,100,excellent,valid_business_domain,clean,none,2024-08-15
ACC_000450,Northstar Systems 577 AB,northstarsystems577.se,seed_existing,prospect,Financial Services,Enterprise,"10,001+",41489,$5B+,Sweden,Nordics,EMEA,NORDICS,REP_NORDICS_02,89,high,100,excellent,valid_business_domain,clean,none,2025-01-31
ACC_000451,Terra Retail,terraretail.mx,created_from_converted_lead,customer,Manufacturing,Enterprise,"1,001-5,000",1193,$1B-$5B,Mexico,LATAM,AMER,LATAM,REP_LATAM_02,85,high,100,excellent,valid_business_domain,clean,none,2025-01-12
ACC_000452,Crescent Financial LLC,crescentfinancial.com,created_from_converted_lead,prospect,Technology,Commercial,51-200,99,$50M-$250M,United States,North America,AMER,AMER_COMM,REP_AMER_COMM_04,60,medium,100,excellent,valid_business_domain,clean,none,2023-07-01
ACC_000453,Stonebridge Industries 797 Inc,stonebridgeindustries797.com,seed_existing,prospect,Technology,Mid-Market,201-500,273,$250M-$1B,United States,North America,AMER,AMER_MM,REP_AMER_MM_05,57,medium,100,excellent,valid_business_domain,clean,none,2023-09-16
ACC_000454,Silverline Solutions Ltd,silverlinesolutions.co.uk,seed_existing,target_account,Technology,Commercial,51-200,168,<$10M,United Kingdom,UKI,EMEA,UKI,REP_UKI_03,70,medium,100,excellent,valid_business_domain,clean,none,2025-09-13
ACC_000455,Summit Analytics 562 Inc,summitanalytics562.com,seed_existing,prospect,Energy,Mid-Market,201-500,320,$50M-$250M,United States,North America,AMER,AMER_MM,REP_AMER_MM_02,68,medium,100,excellent,valid_business_domain,clean,none,2023-11-03
ACC_000456,Helio Analytics 993 AB,helioanalytics993.se,seed_existing,prospect,Retail,Commercial,51-200,149,$10M-$50M,Sweden,Nordics,EMEA,NORDICS,REP_NORDICS_01,50,medium,100,excellent,valid_business_domain,clean,none,2025-08-09
ACC_000457,Northstar Platform 819 SL,northstarplatform819.es,seed_existing,prospect,Financial Services,Commercial,201-500,222,$10M-$50M,Spain,Southern Europe,EMEA,SOUTHERN_EUROPE,REP_SEU_01,67,medium,100,excellent,valid_business_domain,clean,none,2024-01-26
ACC_000458,Evergreen Industries 336,evergreenindustries336.com,seed_existing,prospect,Financial Services,Commercial,201-500,409,<$10M,United States,North America,AMER,AMER_COMM,REP_AMER_COMM_01,69,medium,100,excellent,valid_business_domain,clean,none,2025-07-16
ACC_000459,Stonebridge Platform 935,stonebridgeplatform935.co.uk,seed_existing,prospect,Retail,Commercial,1-50,36,$50M-$250M,United Kingdom,UKI,EMEA,UKI,REP_UKI_03,54,medium,100,excellent,valid_business_domain,clean,none,2024-09-25
ACC_000460,Pinnacle Analytics Inc,pinnacleanalytics.com,seed_existing,prospect,Logistics,Mid-Market,"1,001-5,000",2143,$250M-$1B,United States,North America,AMER,AMER_MM,REP_AMER_MM_06,62,medium,100,excellent,valid_business_domain,clean,none,2023-04-19
ACC_000461,Stonebridge Software 726 SA de CV,stonebridgesoftware726.mx,created_from_converted_lead,prospect,Financial Services,Enterprise,"10,001+",45252,$5B+,Mexico,LATAM,AMER,LATAM,REP_LATAM_03,81,high,100,excellent,valid_business_domain,clean,none,2023-10-24
ACC_000462,Ironwood Software 608 GmbH,ironwoodsoftware608.de,created_from_converted_lead,prospect,Financial Services,Commercial,1-50,24,<$10M,Germany,DACH,EMEA,DACH,REP_DACH_01,80,high,100,excellent,valid_business_domain,clean,none,2025-11-10
ACC_000463,Cobalt Security 218,cobaltsecurity218.com,seed_existing,customer,Energy,Commercial,51-200,151,<$10M,United States,North America,AMER,AMER_COMM,REP_AMER_COMM_02,49,low,100,excellent,valid_business_domain,clean,none,2023-08-17
ACC_000464,Signal Networks 515 KK,signalnetworks515.co.jp,created_from_converted_lead,former_customer,Energy,Commercial,201-500,255,$10M-$50M,Japan,Japan/Korea,APJ,JAPAN_KOREA,REP_JPKR_02,55,medium,100,excellent,valid_business_domain,clean,none,2023-09-07
ACC_000465,Vertex Manufacturing Inc,vertexmanufacturing.com,seed_existing,customer,Logistics,Commercial,51-200,190,<$10M,United States,North America,AMER,AMER_COMM,REP_AMER_COMM_07,76,high,100,excellent,valid_business_domain,clean,none,2023-06-13
ACC_000466,Ironwood Solutions,ironwoodsolutions.de,seed_existing,prospect,Financial Services,Mid-Market,"501-1,000",624,$50M-$250M,Germany,DACH,EMEA,DACH,REP_DACH_03,61,medium,100,excellent,valid_business_domain,clean,none,2024-10-30
ACC_000467,Cobalt Analytics 150 KK,cobaltanalytics150.co.jp,seed_existing,customer,Technology,Mid-Market,"1,001-5,000",3505,$50M-$250M,Japan,Japan/Korea,APJ,JAPAN_KOREA,REP_JPKR_03,83,high,100,excellent,valid_business_domain,clean,none,2025-06-06
ACC_000468,Redvale Software 201 Inc,redvalesoftware201.com,seed_existing,prospect,Healthcare,Mid-Market,201-500,227,$50M-$250M,United States,North America,AMER,AMER_MM,REP_AMER_MM_08,79,high,95,good,ambiguous_global_domain,domain_problem_only,domain_quality_issue_affects_lead_to_account_matching,2025-10-23
ACC_000469,Silverline Technologies 605 Inc,silverlinetechnologies605.com,seed_existing,customer,Financial Services,Mid-Market,"5,001-10,000",5224,$250M-$1B,United States,North America,AMER,AMER_MM,REP_AMER_MM_07,63,medium,95,good,ambiguous_global_domain,domain_problem_only,domain_quality_issue_affects_lead_to_account_matching,2025-08-29
ACC_000470,Nova Energy 885 SAS,novaenergy885.fr,seed_existing,prospect,Energy,Enterprise,"1,001-5,000",1508,$1B-$5B,,,,,,77,high,45,poor,valid_business_domain,intl_no_rep_missing_country,missing_country_prevented_region_and_territory_assignment,2025-08-26
ACC_000471,Terra Technologies 194,terratechnologies194.com,created_from_converted_lead,prospect,Technology,,,,,United States,North America,AMER,,,60,medium,45,poor,valid_business_domain,us_no_rep_missing_segmentation,missing_employee_count_and_segment_prevented_territory_assignment,2025-09-18
ACC_000472,Stonebridge Retail 933,stonebridgeretail933.ae,seed_existing,customer,Retail,Mid-Market,201-500,264,$50M-$250M,,,,,,63,medium,45,poor,valid_business_domain,intl_no_rep_missing_country,missing_country_prevented_region_and_territory_assignment,2024-09-14
ACC_000473,Atlas Software,atlassoftware.com,seed_existing,prospect,Energy,Commercial,51-200,182,$10M-$50M,United States,North America,AMER,AMER_COMM,REP_AMER_COMM_03,53,medium,100,excellent,valid_business_domain,clean,none,2025-06-19
ACC_000474,CloudPeak Solutions 360 LLC,cloudpeaksolutions360.com,seed_existing,customer,Public Sector,Enterprise,"10,001+",33210,$1B-$5B,United States,North America,AMER,AMER_ENT,REP_AMER_ENT_08,81,high,100,excellent,valid_business_domain,clean,none,2024-11-26
ACC_000475,CloudPeak Systems 745 Ltd,cloudpeaksystems745.co.uk,seed_existing,customer,Retail,Mid-Market,"1,001-5,000",1355,$250M-$1B,United Kingdom,UKI,EMEA,UKI,REP_UKI_03,62,medium,100,excellent,valid_business_domain,clean,none,2023-05-31
ACC_000476,Pinnacle Technologies 722 Inc,pinnacletechnologies722.com,created_from_converted_lead,prospect,Logistics,Enterprise,"10,001+",27649,$5B+,United States,North America,AMER,AMER_ENT,REP_AMER_ENT_05,67,medium,100,excellent,valid_business_domain,clean,none,2023-01-27
ACC_000477,Pinnacle Retail 483 Ltd,pinnacleretail483.ie,seed_existing,prospect,Technology,Commercial,51-200,122,$50M-$250M,Ireland,UKI,EMEA,UKI,REP_UKI_02,58,medium,100,excellent,valid_business_domain,clean,none,2023-04-18
ACC_000478,Quantum Technologies 212 Pvt Ltd,quantumtechnologies212.in,seed_existing,customer,Financial Services,Commercial,51-200,91,<$10M,India,India,APJ,INDIA,REP_INDIA_03,64,medium,100,excellent,valid_business_domain,clean,none,2024-01-14
ACC_000479,Stonebridge Labs 340,stonebridgelabs340.com,seed_existing,customer,Technology,Enterprise,"5,001-10,000",8021,$1B-$5B,United States,North America,AMER,AMER_ENT,REP_AMER_ENT_02,73,medium,100,excellent,valid_business_domain,clean,none,2024-07-01
ACC_000480,Stonebridge DataWorks 324,stonebridgedataworks324.com,seed_existing,target_account,Public Sector,Commercial,1-50,44,$50M-$250M,United States,North America,AMER,AMER_COMM,REP_AMER_COMM_02,56,medium,100,excellent,valid_business_domain,clean,none,2024-11-30
ACC_000481,Summit Manufacturing 396 AB,summitmanufacturing396.se,created_from_converted_lead,prospect,Energy,Enterprise,"10,001+",45350,$250M-$1B,Sweden,Nordics,EMEA,NORDICS,REP_NORDICS_01,72,medium,100,excellent,valid_business_domain,clean,none,2024-07-25
ACC_000482,Helio Solutions,heliosolutions.co.id,seed_existing,target_account,Technology,Enterprise,"5,001-10,000",7626,$1B-$5B,Indonesia,SEA,APJ,SEA,REP_SEA_01,90,high,100,excellent,valid_business_domain,clean,none,2024-02-06
ACC_000483,Summit Software 979 LLC,summitsoftware979.com,seed_existing,prospect,Technology,Commercial,51-200,185,<$10M,United States,North America,AMER,AMER_COMM,REP_AMER_COMM_04,72,medium,100,excellent,valid_business_domain,clean,none,2025-03-14
ACC_000484,Vertex Logistics 481 LLC,vertexlogistics481.com,seed_existing,prospect,Healthcare,Mid-Market,"501-1,000",962,$250M-$1B,United States,North America,AMER,AMER_MM,REP_AMER_MM_04,72,medium,100,excellent,valid_business_domain,clean,none,2025-08-01
ACC_000485,Atlas Education 597,atlaseducation597.ca,created_from_converted_lead,customer,Financial Services,Mid-Market,"1,001-5,000",1353,$250M-$1B,Canada,North America,AMER,AMER_MM,REP_AMER_MM_05,71,medium,100,excellent,valid_business_domain,clean,none,2023-09-02
ACC_000486,Apex Platform 842,apexplatform842.com,seed_existing,prospect,Telecommunications,,,,,United States,North America,AMER,,,62,medium,45,poor,valid_business_domain,us_no_rep_missing_segmentation,missing_employee_count_and_segment_prevented_territory_assignment,2023-10-14
ACC_000487,Brightfield Analytics 808 GmbH,brightfieldanalytics808.de,seed_existing,prospect,Technology,Enterprise,"10,001+",40932,$5B+,Germany,DACH,EMEA,DACH,REP_DACH_03,79,high,100,excellent,valid_business_domain,clean,none,2025-10-17
ACC_000488,Helio Retail 695,helioretail695.in,seed_existing,prospect,Telecommunications,Enterprise,"10,001+",10632,$1B-$5B,India,India,APJ,INDIA,REP_INDIA_01,76,high,100,excellent,valid_business_domain,clean,none,2025-11-29
ACC_000489,Ironwood Analytics 213,ironwoodanalytics213.fr,seed_existing,target_account,Manufacturing,Mid-Market,"1,001-5,000",3414,$1B-$5B,France,France/Benelux,EMEA,FR_BENELUX,REP_FRBNLX_02,73,medium,100,excellent,valid_business_domain,clean,none,2023-12-06
ACC_000490,Vertex DataWorks 103 Co Ltd,vertexdataworks103.co.kr,created_from_converted_lead,target_account,Healthcare,Enterprise,"1,001-5,000",4654,$5B+,South Korea,Japan/Korea,APJ,JAPAN_KOREA,REP_JPKR_03,89,high,100,excellent,valid_business_domain,clean,none,2024-07-12
ACC_000491,Helio Manufacturing,crescenthealth938.in,seed_existing,former_customer,Technology,Commercial,1-50,14,$10M-$50M,United States,North America,AMER,AMER_COMM,REP_AMER_COMM_03,61,medium,90,good,duplicate_domain,domain_problem_only,domain_quality_issue_affects_lead_to_account_matching,2024-09-25
ACC_000492,Apex Platform 874,apexplatform874.sg,seed_existing,prospect,Public Sector,Commercial,51-200,179,$10M-$50M,Singapore,SEA,APJ,SEA,REP_SEA_02,52,medium,100,excellent,valid_business_domain,clean,none,2024-11-26
ACC_000493,Vertex Energy 133 Inc,vertexenergy133.ca,created_from_converted_lead,prospect,Retail,Mid-Market,"1,001-5,000",4736,$50M-$250M,Canada,North America,AMER,AMER_MM,REP_AMER_MM_08,57,medium,100,excellent,valid_business_domain,clean,none,2025-08-05
ACC_000494,Crescent Technologies 982 Inc,crescenttechnologies982.com,seed_existing,target_account,Healthcare,Commercial,"501-1,000",818,$50M-$250M,United States,North America,AMER,AMER_COMM,REP_AMER_COMM_04,66,medium,100,excellent,valid_business_domain,clean,none,2023-04-26
ACC_000495,Vector Energy 151 KK,vectorenergy151.co.jp,seed_existing,prospect,Healthcare,Mid-Market,"501-1,000",815,$50M-$250M,Japan,Japan/Korea,APJ,JAPAN_KOREA,REP_JPKR_01,65,medium,100,excellent,valid_business_domain,clean,none,2024-07-27
ACC_000496,CloudPeak Education 458 Ltd,cloudpeakeducation458.co.uk,seed_existing,prospect,Energy,Mid-Market,201-500,361,$1B-$5B,United Kingdom,UKI,EMEA,UKI,REP_UKI_01,71,medium,100,excellent,valid_business_domain,clean,none,2023-08-26
ACC_000497,Kestrel Analytics 448 Ltd,kestrelanalytics448.ca,seed_existing,prospect,Telecommunications,Mid-Market,201-500,323,$250M-$1B,Canada,North America,AMER,AMER_MM,REP_AMER_MM_01,67,medium,100,excellent,valid_business_domain,clean,none,2025-04-05
ACC_000498,Redvale Education 723 Pty Ltd,redvaleeducation723.com.au,seed_existing,prospect,Telecommunications,Enterprise,"10,001+",28118,$5B+,Australia,ANZ,APJ,ANZ,REP_ANZ_01,66,medium,100,excellent,valid_business_domain,clean,none,2024-10-15
